Артикул (Part No.),Наименование (RU),Description (EN),Description (ZH),"Цена, CNY без НДС",Группа,Взаимозаменяемый артикул,Источник,Разделы
3094283,,"Bracket, Etr Cnt Module",,,,,QST30,QST30-100
3094288,,Dipstick,,,,,QST30,OP5133-13
3094298,Втулка,Bushing,,1429.61,Cummins,,QST30,DP5702-17
3094301,,"Plate, Thrust Bearing",,,,,QST30,DP5702-17
3094306,,"Plate, Cover",,,,,QST30,GG5708-09
3094323,Charge air cooler cover seal,"Seal, O Ring",,235.76,Cummins,,QST30,3804718
3094339,Уплотнительное кольцо,"Seal, O Ring",,91.22,Cummins,,QST30,GG5708-09
3094340,,"Plug, Threaded",,,,,QST30,QST30-76
3094341,,"Seal, O Ring",,,,,QST30,BB5729 WP5701-13
3094343,,"Nut, Regular Hexagon",,,,,QST30,DP5702-17
3094345,Charge air cooler core seal,"Seal, O Ring",,754.42,Cummins,,QST30,QST30-76
3094362,,"Housing, Gear",,,,,QST30,BB5702-04
3094445,,"Adapter, Plug · 1/8 - 27 NPTF",,,,,QST30,BB5702-01_01011 BB5729
3094450,Water pump drive bushing,Bushing,,1104.25,Cummins,,QST30,DF5721-02
3094454,,"Gear, Accessory Drive",,,,,QST30,DF5721-02
3094456,,"Seal, O Ring",,,,,QST30,3804938
3094467,,"Support, Flywheel Housing",,,,,QST30,RE5701
3094485,Water pump seal,"Seal, O Ring",,194.69,Cummins,,QST30,RE5701 WP5701-13
3094489,,"Plug, Cavity",,,,,QST30,DF5721-02
3094491,,"Cover, Aftercooler",,,,,QST30,TB5751
3094492,,"Manifold, Air Intake",,,,,QST30,TB5751
3094493,,Aftclr Assy(right Bank),,,,,QST30,TB5751
3094494,,Aftclr Assy(left Bank),,,,,QST30,TB5751
3094519,,"Gasket, Water",,,,,QST30,3804718
3094521,,"Screw, Twelve Point Cap · M12 x 1.75 x 80",,,,,QST30,RL5701-12 TB5732
3094522,,"Screw, Twelve Point Cap · M10 x 1.50 x 80",,,,,QST30,RL5701-12
3094523,,"Screw, Twelve Point Cap · M12 x 1.75 x 120",,,,,QST30,RL5701-12
3094524,,"Screw, Twelve Point Cap · M12 x 2.00 x 45",,,,,QST30,TB5732
3094525,,"Screw, Twelve Point Cap · M10 x 1.50 x 85.",,,,,QST30,RL5701-12
3094526,,"Screw, Twelve Point Cap · M10 x 1.50 x 20",,,,,QST30,BB5702-18
3094527,,"Pulley, Crankshaft",,,,,QST30,DA5081-03
3094530,,"Screw, Hex Flange Head Cap",,,,,QST30,FH5033-04
3094531,Уплотнительное кольцо,"Seal, O Ring",,308.29,Cummins,,QST30,3804938 TP5721 WP5701-13
3094533,,"Screw, Hexagon Head Cap · M12 x 1.75 x 110",,,,,QST30,PP42139-01_0603
3094539,O ring,"Seal, O Ring null JV 09-JAN-14 ARRANGEMENT,TURBOCHARGER Turbocharger arrangement...(More)",,159.71,Cummins,,QST30,3804938 TB5064 WP5701-13
3094540,Уплотнительное кольцо,"Seal, O Ring",,325.21,Cummins,,QST30,3804938 TP5721 WP5701-13
3094567,,"Screw, Twelve Point Cap · M20 x 2.50 x 60",,,,,QST30,RE5701
3094668,,"Support, Fuel Pump",,,,,QST30,DP5702-17
3094669,,"Support, Fuel Pump",,,,,QST30,DP5702-17
3094716,"Bearing, camshaft",Bushing,,2847.31,Cummins,,QST30,BB5702-18
3094718,,"Support, Fan",,,,,QST30,FA5091-03
3094723,,"Pulley, Accessory Drive",,,,,QST30,PU5004-07
3094735,Упорный подшипник,"Bearing, Thrust",,3907.53,Cummins,,QST30,DP5702-17 PP42139-01_0603
3094739,,"Plate, Cover",,,,,QST30,DF5721-02
3094788,,"Shaft, Idler",,,,,QST30,BB5702-04
3094793,,"Connection, Oil Transfer Screw, Hex Flange Head",,,,,QST30,QST30-76
3094807,,"Connection, Adapter A",,,,,QST30,BB5702-18
3094813,,"Cap Screw, Hex Flange Head",,,,,QST30,PP42139-01_0603 QST30-76
3094814,,"Cap Screw, Hex Flange Head",,,,,QST30,QST30-76
3094815,,Cap,,,,,QST30,QST30-76
3094816,,"Ring, Retaining",,,,,QST30,DP5702-17
3094818,O ring,"Seal, O Ring",,247.92,Cummins,,QST30,BB5703-03 VC5702-02
3094824,,"Brace, Tube",,,,,QST30,FF5080-04 TP5721
3094826,,"Support, Fuel Pump",,,,,QST30,DP5702-17
3094827,,"Support, Fuel Pump",,,,,QST30,DP5702-17
3094829,,"Brace, Tube",,,,,QST30,QST30-100
3094836,Sealing ring,"Washer, Sealing",,135.37,Cummins,,QST30,QST30-76
3094840,,"Cover, Rocker Lever",,,,,QST30,VC5702-02
3094842,,"Nut, Hexagon Slotted",,,,,QST30,DP5702-17
3094867,,"Valve, Oil Drain",,,,,QST30,RD5001
3094897,,"Cover, Water Pump",,,,,QST30,WP5701-13
3094911,,"Bracket, Filter",,,,,QST30,QST30-76
3094924,Front gear cover expansion plug,"Plug, Expansion",,124.72,Cummins,,QST30,GG5708-09
3094937,,"Nut, Regular Hexagon",,,,,QST30,FF5080-04 OP5133-13 PL5717-04 QST30-126 TP5721
3099190,,"Seal, Oil",,,,,QST30,3804718
310030,,"· Re esistor, Corros sion 2 B Buy from Cum mins Filtration n",,,,,QST30,WF5021-09
3100308,Фильтр антифриза,WATER FILTER,水滤器,133.17,Фильтр,WF2075,TR100A,110-0030
3100531,,"Union, Male",,,,,QST30,FF5080-04
3171715,,"Screw, Hex Flange Head Cap",,,,,QST30,FA5091-03
317545,,"Pin n, Roll Se eal, O Ring · He ead, Water Filt ter Assy 1",,,,,QST30,WF5021-09
3175768,,"Ad dapter, Filter Head H",,,,,QST30,WF5021-09
3176459,BELT - FAN,FAN BELT,风扇皮带,8317.3,Cummins,,QST30/TR100A,110-0030 FA5091-03
3176672,,"Spacer, Fan Pilot",,,,,QST30,FA5091-03
3177041,,"He ead, Corrosion n Resistor",,,,,QST30,WF5021-09
3177129,Thrust washer,"Bearing, Thrust",,653.91,Cummins,,QST30,FA5091-03
3178566,,"Pulley, Fan",,,,,QST30,FA5091-03
3201209,,Decal,,,,,QST30,DA5081-03
3201585,"SEAL,ORING","Seal, O Ring g",,82.22,Cummins,,QST30,QST30-76
3201739,,"Shaft, Barring",,,,,QST30,CB5003
3201740,,"Drive, Engine Barring S Key, Plain Wooldruff",,,,,QST30,CB5003
3202117,Прокладка,"Gasket, Connection",,83.72,Cummins,,QST30,TP5721
326.47,,"(12.85"") Starter Loc: deg, deg, deg Starter Spacer Capability: N Wet/Dry: Dry Material: Cast Iron Loading Capability: Mtg Description: Pad M20 x (8/side) Attachment Loc: Angle Transmission Mtg Holes Type: M12 x Automatic Transmission Hole: Speed Sensor Hole Size: M20 Rear PTO: Speed Sensor Hole Loc: deg (X2) From Vertical C/L Used With Industrial Applications This housing does have the machining required for mounting the position sensor adapter required by",,,,,QST30,FH5033-04
3279244,,"Screw, Hex Flange Head Cap · M12 x 1.75 x 16",,,,,QST30,TP5721
3284084,,"Head, Fuel Filter",,,,,QST30,FS5033-01
3284085,,"Insert, Filter Head",,,,,QST30,BB5702-04
3328571,,"Elbow, Male Union",,,,,QST30,PL5717-04
3328572,,"Seal, O Ring",,,,,QST30,PL5717-04
3330202,,"Seal, O Ring",,,,,QST30,3804938
3331838,Штуцер,"Union, Male",,614.6,Cummins,,QST30,TP5721
3331873,,"Union, Male",,,,,QST30,TP5721
3331924,Прокладка,"Gasket, Turbocharger",,1125.14,Cummins,,QST30,TB5732
3332136,,"Union, Male",,,,,QST30,TP5721
3332137,,"Union, Male",,,,,QST30,WP5701-13
3335076,,"Washer, Bevel Screw, Hex Flange Head · M10",,,,,QST30,QST30-76
3336566,,"Nut, Lock",,,,,QST30,PL5717-04
34-40,,"IS NOT SHOWN ,THE NUMBER ARE MOUNTED IN THE RIGHT TUBOCHARGER TO THE FLUE BOX,SERIAL NUMBER ARE MOUNTED ON THE LEFT TUBOCHARGER TO THE FLUE BOX,NUMBER ARE MOUNTED IN THE FLUE EXHAUST PIPE BOX TO THE PLATFORM.",,,,,TR100A,270-0020
3400698,GENERATOR,ALTERNATOR,发电机,24503.73,Cummins,,TR100A,110-0030
3402156,,"Guide, Spring",,,,,QST30,FA5091-03
3402157,,"Retainer, Control Rod",,,,,QST30,FA5091-03
3408438,,"Seal, O Ring",,,,,QST30,TH5008-11
3408560,"SENSOR,PRESSURE","Sensor, Pressure · Oil.",,6763.68,Cummins,,QST30,PH5748-01 QST30-100
3408561,,"Sensor, Pressure",,,,,QST30,3804938 QST30-100
3417474,Oil pan bolt,"Screw, Captive Washer Cap",,86.7,Cummins,,QST30,OP5133-13
3600861,,Clip,,,,,QST30,3804938 QST30-126
3606645,,"Elbow, Male Union",,,,,QST30,PL5717-04
3609867,,Dataplate,,,,,QST30,QST30-100
3609872,,"Retainer, Wire Tie Clamp",,,,,QST30,QST30-100
3627679,,"Spacer, Bearing",,,,,QST30,FA5091-03
3627695,"SEAL,ORING","Seal, O Ring",,76.98,Cummins,,QST30,TP5721
3628104,,"Screw, Hexagon Head Cap",,,,,QST30,FA5091-03
3638161,,"Accessories, Elc Set",,,,,QST30,PL5717-04
3639540,,"Bracket, Pump",,,,,QST30,QST30-126
3639541,,"Bracket, Pump Screw, Hex Flange Head",,,,,QST30,QST30-126
3643003,,"Harness, Wiring",,,,,QST30,PL5717-04
3648162,,"Seal, Dust rh6000gb JV 23-JAN-06",,,,,QST30,VC5702-02
3658780,Реле топливного насоса,Relay,,2005.71,Cummins,,QST30,3804938
3678605,Пробка,"Plug, Threaded",,232.99,Cummins,,QST30,BB5702-18 OP5133-13
3678606,"SEAL,ORING","Seal, O Ring · M27 x 2.00",,52.92,Cummins,,QST30,3804718 BB5702-18 OP5133-13
3678611,Пробка с уплотнением,"Plug, Threaded",,215.5,Cummins,,QST30,BB5702-18 OP5133-13
3678786,"SEAL,ORING","Seal, O Ring",,42.02,Cummins,,QST30,TP5721 WP5701-13
3678791,,"Plug, Threaded",,,,,QST30,WP5701-13
3678838,,"Plug, Threaded",,,,,QST30,OP5133-13
3678845,,"Plug, Threaded",,,,,QST30,OP5133-13
3678846,"SEAL,ORING","Seal, O Ring",,142.83,Cummins,,QST30,3804718 OP5133-13
3678873,Пробка резбовая,"Plug, Threaded",,432.8,Cummins,,QST30,WP5701-13
3678912,"SEAL,ORING","Seal, O Ring · M14",,108.61,Cummins,,QST30,3804718 BB5702-18 LA5703 PL5717-04 QST30-76 WP5701-13
367892,,"Seal, O Ring M14 Plug, Threaded M14 x x x · Plug, , Threaded 1 M14 x 1.50 x x 16",,,,,QST30,TH5008-11
3678921,,"Plug, Threaded · M14 x 1.50 x 16",,,,,QST30,BB5702-18 LA5703 OP5133-13 PL5717-04 QST30-76 WP5701-13
3678922,,"Plug, Threaded · M14 x 1.50 x 16",,,,,QST30,BB5702-18 PH5760 PL5717-04 QST30-76 WP5701-13
3678923,Plug,"Plug, Threaded Service As · M10 x 1.00 x 13.5",,156.66,Cummins,,QST30,BB5702-18 DF5721-02 DP5702-17 PP5715-05 PU5004-07 QST30-76 TB5751 VC5702-02
3678924,,"Plug, Threaded",,,,,QST30,BB5702-18 DF5721-02 DP5702-17 PU5004-07 QST30-76 TB5751 VC5702-02
3678925,Уплотнительное кольцо,"Seal, O Ring · M10",,153.83,Cummins,,QST30,3804718 BB5702-18 DF5721-02 DP5702-17 PU5004-07 QST30-76 TB5751 VC5702-02
3679139,"SEAL,ORING","Seal, O Ring",,55.59,Cummins,,QST30,3804718 TP5721
3800312,,"Kit, Water Pump Repair · Major",,,,,QST30,RE5701
3800322,,"Kit, Water Pump NX",,,,,QST30,WP5701-13
3800363,PISTON,"Kit, Engine Piston",,16616.16,Cummins,,QST30,QST30-119
3800863,,"Block, Cylinder",,,,,QST30,BB5702-18
3804708,Комплект порншевых колец,"Set, Piston Ring",,3605.42,Cummins,,QST30,QST30-119
3804712,,"Kit, Cylinder Liner",,,,,QST30,BB5702-01_01011 NN5705
3804713,CRANKSHAFT BEARING,"Set, Main Bearing",,41680.8,Cummins,,QST30,BB5702-01
3804716,,"Kit, Wp Repair · Minor",,,,,QST30,RE5701 WP5701-13
3821847,,"Screw, Captive Washer Cap · M10 X 1.50 X 60.",,,,,QST30,QST30-126
382682,,· De ecal 2,,,,,QST30,WF5021-09
38883,,"· Inh hibitor, Corros sion 3 B Buy from Cum mins Filtration n",,,,,QST30,WF5021-09
3896083,,"Screw, Hexagon Head Cap",,,,,QST30,BR5710-03 FA5091-03
3896408,,"Screw, Hex Flange Head Cap",,,,,QST30,QST30-126
3900225,,"Screw, Hexagon Head Cap · M8 X 1.25 X 16.",,,,,QST30,PU5004-07
3900257,,"Dowel, Pin fh6000gf JV 15-JAN-00",,,,,QST30,FH5033-04
3900625,,"Screw, Hex Flange Head Cap · M6 x 1.00 x 10",,,,,QST30,GG5708-09
3900626,,"Screw, Hex Flange Head Cap · M6 x 1.00 x 12",,,,,QST30,GG5708-09
3900631,,Cap · M8 x 1.25 x 25,,,,,QST30,QST30-100
3902114,,"Cap Screw, Hex Flange Head · M8 x 1.25 x 30",,,,,QST30,QST30-126
3903990,,Cap Gear cg6000gb JV 29-JUL-13 · M10 x 1.50 x 20,,,,,QST30,PP42139-01
3904222,,"Screw, Hexagon Head Cap · M8 X 1.25 X 45.",,,,,QST30,QST30-126
3906391,,"Screw, Socket Head Cap Screw, Hex Flange Head · M6 X 1.00 X 16.",,,,,QST30,QST30-100
3909025,Valve cover bolt,"Screw, Hex Flange Head Cap · M8 x 1.25 x 55",,56.28,Cummins,,QST30,VC5702-02
3913994,,"Seal, O Ring S Washer, Lock in.",,,,,QST30,3804718 CB5003
3916284,,"Seal, O Ring",,,,,QST30,FF5080-04
3918188,,"Washer, Sealing",,,,,QST30,3804718
391819,,"· Wash her, Sealing 3",,,,,QST30,TH5008-11
3918190,"Seal, gear room cover","Washer, Sealing",,98.87,Cummins,,QST30,3804938 GG5708-09 QST30-76
3918192,"Gasket, seal","Washer, Seal ling · M14",,127.76,Cummins,,QST30,3804938 BB5702-18
3922794,"SEAL,ORING","Seal, O Ring",,37.74,Cummins,,QST30,TP5721 WP5701-13
3925344,,"Screw, Hex Flange Head Cap · M10 x 1.50 x 30",,,,,QST30,FF5080-04 QST30-126 QST30-76
3925402,Filter base connection bolt,Cap · M8 x 1.25 x 50,,76.05,Cummins,,QST30,QST30-76
3941718,,"Screw, Socket Head Cap",,,,,QST30,PH5760
3963988,Шайба,"Washer, Sealing · M14",,49.07,Cummins,,QST30,QST30-126
3968475,,Cap,,,,,QST30,QST30-100
3RD/4TH,,,,,,,TR100A,120-0310
4007287,,"Harness, Wiring",,,,,QST30,PL5717-04
4010476,Топливный фильтр,"Filter, Fuel · Purchase from Fleetguard.",,487.89,Cummins,,QST30,BB5702-04
4010519,"SEAL,ORING","Seal, O Ring",,58.37,Cummins,,QST30,3804938 QST30-100
4025280,Форсунка,"RX Seal, O Ring Seal, Injector",,17735.98,,,QST30,FP50039-04
4025280.,,"Seal, O Ring Seal, O Ring Washer, Injector Clamping Clamp, Injector Tube, Injector Fuel Supply Screw, Hexagon Head Cap M10 x x Clamp, Injector Nut, Regular Hexagon fp6001gk JV 27-JUL-12",,,,,QST30,FP50039-04
4057590,,"Tag, Instruction Plumbing bb6000gh JV 01-DEC-99 CM850, For V30 Industrial Engines. S E Draincock · 1",,,,,QST30,BB5703-03
4067798,,"Tube, Oil Gauge op6000gz JV 19-MAR-12",,,,,QST30,OP5133-13
4067802,Топливная трубка,"Tube, Injector Fuel Supply",,2854.08,Cummins,,QST30,PP42139-01_0603
4067806,Screw,"Screw, Crosshead Adjusting · M10 x 1.25 x 30",,254.01,Cummins,,QST30,RL5701-12
4067809,,"Screw, Rkr Lever Adjusting · M10 x 1.25 x 37",,,,,QST30,RL5701-12
4067813,,"Union, Male",,,,,QST30,QST30-126
4067814,,"Union, Male",,,,,QST30,QST30-126
4067829,,"Body, Water Pump",,,,,QST30,WP5701-13
4067844,,"Head, Fuel Pump",,,,,QST30,FF5080-04
4067896,,"Tube, Fuel Drain",,,,,QST30,QST30-126
4067901,,"Block, Cylinder",,,,,QST30,BB5702-18
4067902,,"Isolator, Vibration",,,,,QST30,FF5080-04
4067903,,"Isolator, Vibration",,,,,QST30,FF5080-04
4067915,,"Cable, Battery",,,,,QST30,PL5717-04
4067917,,"Cable, Battery",,,,,QST30,PL5717-04
4067974,,"Spacer, Mounting",,,,,QST30,QST30-100
4068034,"Cup, plug","Plug, Expansion",,156.66,Cummins,,QST30,BB5702-18
4068037,,"Filter, Fuel",,,,,QST30,FS5033-01
4068104,,"Adapter, Filt ter Head",,,,,QST30,QST30-76
4068105,,"Adapter, Filter Head",,,,,QST30,FF5080-04
4068146,,"Bracket, Idler Pulley",,,,,QST30,FA5091-03
4068147,,"Union, Male bb6000gp JV 05-MAR-05 CM850,",,,,,QST30,BB5702-04
4068148,,"Union, Male",,,,,QST30,BB5702-04
4068306,,"Cooler, Lub Oil (tla)",,,,,QST30,WI5052-03
4068307,,"Cover, Lub Oil Cooler",,,,,QST30,WF5021-09
4068308,Радиатор маслоохладителя,"Core, Cooler",,28903.42,Cummins,,QST30,WF5021-09
4068309,Sealing ring,"Seal, O Ring",,961.27,Cummins,,QST30,WF5021-09
4068310,,"Nut, Hexagon Flange wf6000gd JV 11-APR-05",,,,,QST30,WF5021-09
4068311,,"Brace, Hose",,,,,QST30,QST30-126
4068466,,"Screw, Hexagon Head Cap",,,,,QST30,FA5091-03
4068469,,"Bracket, Filter",,,,,QST30,QST30-126
4068492,,"Support, Accessory Drive",,,,,QST30,DF5721-02
4068493,Gasket,"Gasket, Cover Plate",,587.11,Cummins,,QST30,DF5721-02
4068548,,"Ro oller, Cam Foll lower",,,,,QST30,FCI310
4068549,,"Plate, Cover",,,,,QST30,DF5721-02
4068558,,"Bracket, Etr Cnt Module",,,,,QST30,QST30-100
4068572,,"Block, Cylinder",,,,,QST30,BB5702-18
4068581,Сливной трубопровод,"Tube, Fuel Drain",,3925.74,Cummins,,QST30,QST30-126
4068588,,"Tube, Breather",,,,,QST30,BR5710-03
4068591,,"Gear, Fuel Pump",,,,,QST30,DP5702-17
4068608,,"Support, Pivot Shaft",,,,,QST30,FA5091-03
4068611,,"Lever, Cam Follower",,,,,QST30,FCI310
4068612,Толкатель клапана,"Lever, Cam Follower",,11759.02,Cummins,,QST30,FCI310
4068655,,"Bracket, Wiring Retainer",,,,,QST30,PH5750-02
4068681,,"Brace, Hose",,,,,QST30,RL5701-12
4068688,,"Cover, Gear",,,,,QST30,GG5708-09
4068690,,"Shaft, Accessory Drive",,,,,QST30,DF5721-02
4068691,,"Shaft, Accessory Drive",,,,,QST30,DF5721-02
4068692,,"Bracket, Switch",,,,,QST30,EE5068
4068693,,"Bracket, Switch",,,,,QST30,EE5068
4068705,,"Connection, Oil Transfer",,,,,QST30,QST30-76
4068730,"O ring, breather","Seal, O Ring",,243.36,Cummins,,QST30,BR5710-03
4068731,Прокладка патрубка,"Gasket, Wtr Trf Connection BLOCK bb6000gu JV 22-OCT-12",,153.94,Cummins,,QST30,BB5729
4068732,Прокладка крышки вод. коллектора,"Gasket, Water Header Cover",,989.67,Cummins,,QST30,TP5721
4068741,,"Tube, Breather",,,,,QST30,BR5710-03
4088274,,"Disc, Actuator",,,,,QST30,WH5706-01
4088832,"SENSOR,TEMPERATURE","Sensor, Temperature · Coolant or Intake Manifold",,777.77,Cummins,,QST30,QST30-100
4088833,,"Sensor, Temperature · Coolant or Intake Manifold",,,,,QST30,QST30-100
4088863,,"Housing, Actuator",,,,,QST30,WH5706-01
4095189,·FUEL FILTER,FUEL FILTER,燃油滤清器,240.01,Фильтр,FS1006,QST30/TR100A,110-0030 FF5080-04
4096427,Водяной насос QST30,"Pump, Water",,40040.0,Cummins,,QST30,WP5701-13
42337,,"Spacer, Fan",,,,,QST30,SP5006
4295331,,"Spacer, Mounting",,,,,QST30,FA5091-03
4295332,,"Spacer, Mounting",,,,,QST30,BR5710-03 FA5091-03
4295333,,"Spacer, Mounting PUMP",,,,,QST30,BR5710-03
4295357,,"Connection, Oil Transfer",,,,,QST30,QST30-76
4295431,,"Tube, Tur Oil Drain",,,,,QST30,WP5701-13
4295437,,"Tube, Tur Oil Drain",,,,,QST30,WP5701-13
4295451,,"Bracket, Filter",,,,,QST30,FF5080-04
4295497,,"Harness, Wiring",,,,,QST30,3804938
4295505,Маслоподкачивающий насос,"Primer, Engine Lubricating",,92496.04,Cummins,,QST30,QST30-126
4295506,,"Bracket, Pump",,,,,QST30,QST30-126
4295514,,"Manifold, Water",,,,,QST30,WP5701-13
4295515,,"Cover, Water Header",,,,,QST30,TP5721
4295517,,"Union, Male",,,,,QST30,TP5721
4295539,,"Harness, Wiring",,,,,QST30,3804938
4295551,,"Bracket, Wiring Retainer",,,,,QST30,QST30-100
4295554,,"Gasket, Connection",,,,,QST30,WI5052-03
4295562,,"Clamp, Tube",,,,,QST30,PP42139
4295563,,"Clamp, Tube Outlet",,,,,QST30,PP42139
429557,,"· Gask ket, Cover Pla te 3",,,,,QST30,TH5008-11
4295575,Прокладка крышки толкателей,"Gasket, Camshaft Cover",,261.65,Cummins,,QST30,PP42139-01
4295577,,Flywheel,,,,,QST30,FH5033-04
4295578,,Flywheel,,,,,QST30,FH5033-04
4295581,,"Union, Male",,,,,QST30,QST30-126
4295583,,"Hose, Flexible",,,,,QST30,QST30-126
4295589,,"Elbow, Male Union",,,,,QST30,QST30-126
4295598,,"Tube, Fuel Drain",,,,,QST30,QST30-126
4295606,Шланг,"Hose, Flexible",,3166.8,Cummins,,QST30,WP5701-13
4295609,,"Hose, Flexible",,,,,QST30,WP5701-13
4295610,,"Hose, Flexible",,,,,QST30,WP5701-13
4295611,Шланг,"Hose, Flexible",,4315.22,Cummins,,QST30,WP5701-13
4295617,Wiring harness small clip,"Bracket, Wiring Retainer",,184.04,Cummins,,QST30,PH5750-02 ST5034-01
4295618,Wiring harness large clip,"Bracket, Wiring Retainer",,191.65,Cummins,,QST30,QST30-100
4295620,,"Clamp, Wire Tie",,,,,QST30,PH5750-02 QST30-100 ST5034-01
4295625,,"Coupling, Plain Hose wp6000gg JV 21-MAY-12",,,,,QST30,WP5701-13
4310910,,"Cover, Water Transfer tp6000gw JV 10-OCT-08",,,,,QST30,TP5721
4331005,,"Filter, Lubricating Oil",,,,,QST30,QST30-76
4331006,,"Decal, Information",,,,,QST30,QST30-76
4367100,Фильтр маслянный,OIL FILTER,机油滤清器,404.59,Фильтр,LF14000NN,TR100A,110-0030
43696,,"A Seal, O Ring",,,,,QST30,3804938
45675689,,,,,,,TR100A,230-0130
4902720,,"Sensor, Pressure · Ambient air.",,,,,QST30,QST30-100
4921597,,"Sensor, Position · Cam *.",,,,,QST30,PH5760
4921598,,"Sensor, Position HOUSING th6001gi JV 16-AUG-10",,,,,QST30,TH5008-11
4924925,"SWITCH,PRESSURE","Switch, Pressure",,8435.52,Cummins,,QST30,QST30-126
4951860,Реле маслозакачки,"Switch, Relay",,1834.56,Cummins,,QST30,PL5717-04
4951861,,"Bracket, Relay",,,,,QST30,PL5717-04
4951862,,"Harness, Wiring",,,,,QST30,QST30-126
4951863,,"Cable, Battery",,,,,QST30,QST30-126
4951864,"SWITCH,MAGNETIC","Switch, Magnetic",,22554.98,Cummins,,QST30,QST30-126
4954430,Блок управления ECM ДВС QST30,"Module, Electronic Control",,95306.12,Cummins,,QST30,QST30-100
4954442,,"Seal, O Ring g",,,,,QST30,QST30-76
4954905,"SENSOR,TEMPERATURE","Sensor, Temperature · Coolant or Oil or Fuel",,161.36,Cummins,,QST30,3804938 QST30-100
4955329,,"NX Turbocharger Seal, Rectangular Ring Washer, Plain Holset Sold Only In Kits Screw, Drive",,,,,QST30,PP5766-01
4975395,,"Seal, O Ring",,,,,QST30,SP5006
4975397,,"Dowel, Pin",,,,,QST30,BB5702-18 GG5708-09
4975410,,"Head, Fuel Filter (tla)",,,,,QST30,FF5080-04
4975411,,"Seal, Rectangular Ring",,,,,QST30,WH5706-01
4975421,Натяжитель ремня QST30,"Pulley, Idler",,64272.0,Cummins,,QST30,FA5091-03
4975440,,"Bracket, Lifting SPE SEN ph6003gs JV 13-SEP-10 CM850, ARRANGEMENT,POS SPE Pos spe sen SEN arrangement...(More)",,,,,QST30,PH5760
4975479,,"Tube, Filter",,,,,QST30,QST30-76
4975480,,"Tube, Filter",,,,,QST30,QST30-76
497549,,"· Hous sing, Thermos stat 1",,,,,QST30,TH5008-11
4975513,,"Bracket, Retaining Brace",,,,,QST30,QST30-126
497552,,"· Wash her, Sealing 3",,,,,QST30,TH5008-11
4975524,,"Head, Lub Oil Filter",,,,,QST30,QST30-76
4975525,,"Adapter, Filter Head",,,,,QST30,FW5057-04 QST30-76
4975527,,"Washer, Sealing",,,,,QST30,QST30-126
4975528,,"Washer, Sealing Screw, Hex Flange Head",,,,,QST30,PP42139-01 QST30-76
4975530,"Gasket, seal","Washer, Sealing",,255.53,Cummins,,QST30,QST30-126
4975537,,"Bracket, Retaining Brace",,,,,QST30,QST30-126
4975538,,"Manifold, Fuel",,,,,QST30,WH5706-01
4975539,,"Manifold, Fuel (tla)",,,,,QST30,QST30-126
4975541,,"Brackets, Aftclr (right)",,,,,QST30,PH5750-02
4975542,,"Brackets, Afclr (left)",,,,,QST30,PH5750-02
4975611,,"Lever, Idler S Fitting, Grease",,,,,QST30,FA5091-03
4975612,,"Bracket, Belt Tensioner",,,,,QST30,DF5721-02
4975617,Насос топливоподкачивающий QST30,"Pump, Fuel Transfer",,48299.55,Cummins,,QST30,QST30-76
4975632,Теплообменник охладителя наддувочного воздуха,"Core, Aftercooler",,50839.88,Cummins,,QST30,TB5751
4975637,Прокладка,"Gasket, Intake Manifold ee6000gc JV 17-NOV-98 CM850, Alternator Manufacturer/Model: Delco Remy SI Voltage: 24V",,620.42,,,QST30,EE5068
